lig_node,rxn_node,common_neighbor,jaccard_coefficient,preferential_attachment,common_neighbor_cluster,number of lig in cluster,jaccard_coefficient_cluster,degree_lig_cluster,degree_rxn,preferential_attachment_cluster,SMILES,ligand_name
380,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C=C(Cl)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(Cl)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,n-n-73
74,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]C1=C(/C([H])=N/C2=C(C(C)C)C=CC=C2C(C)C)C=C([H])C=C1C(C)(C)C,n-o-2
368,CO_alt-ethylene,0,0.0,4,0,2,0.0,49,1,49,C/C(C1=CC=CC=N1)=N\C2=C(C3C4=CC=CC=C4CCC5=C3C=CC=C5)C=C(C)C=C2C6C7=CC=CC=C7CCC8=C6C=CC=C8,n-n-65
321,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC1=CC=CC(C)=C1/N=C(C)/C(C)=N/C2=C(C)C=CC=C2C,n-n-34
200,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C1C(NC2=C(C(C)C)C=CC=C2C(C)C)=CC=CC=C1,n-o-41
175,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]/C(C1=C(C2=CC=CC3=C2C=CC=C3)C=CC=C1)=C\C=N\C4=C(C(C)C)C=CC=C4C(C)C,n-o-26
276,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(/C(C)=N/C1=CC=CC2=C1C(C3=CC=CC=C3)=CC=C2)=N\C4=C(C=CC=C5C6=CC=CC=C6)C5=CC=C4,n-n-23
330,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C(C1=CC=CC=C1)CP(C(C)(C)C)C(C)(C)C,p-o-124
149,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]C1=C(C)CC/C1=N\C2=CC=C(C)C=C2,n-o-12
176,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]/C(C1=C(C2=CC=CC=C2)C=CC=C1)=C\C(C)=N\C3=C(C(C)C)C=CC=C3C(C)C,n-o-27
426,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CCCCC(C=C1)=CC=C1/N=C2/C(C3=C4C(C=CC=C42)=CC=C3)=N/C5=CC=C(CCCC)C=C5,n-n-95
7,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C(C=CC=C1)=C1/N=C(C2=C3C(C=CC=C34)=CC=C2)/C4=N/C5=CC=CC=C5C(C)(C)C)(C)C,c-n-3
308,CO_alt-ethylene,2,0.4,4,0,2,0.0,49,1,49,CC(C1=CC=CC(C(C)C)=C1/N=C/C=N/C2=C(C(C)C)C=CC=C2C(C)C)C,n-n-26
335,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC1=CC(C(/C2=N/C3=C(C(C)C)C=CC=C3C(C)C)=N\C4=C(C(C)C)C=CC=C4C(C)C)=C5C(C=C(C)C=C52)=C1,n-n-43
429,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C)C(C=CC=C1C(C)C)=C1/N=C/C/C=N/C2=C(C(C)C)C=CC=C2C(C)C,n-n-98
323,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C=C(C)C=C1)=C1/N=C(C2=C3C(C=CC=C34)=CC=C2)/C4=N/C5=CC=C(C)C=C5C,n-n-36
142,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[H]/C(C1=NC(C)=CC=C1)=N\C2=C(C(C)C)C=CC=C2C(C)C,n-n-12
202,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C1C(NC2=C(C(C)(C)C)C=CC=C2C)=CC=CC=C1,n-o-43
347,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(/C(C)=N/C1=C(C(C)C)C=C(OC)C=C1C(C)C)=N\C2=C(C(C)C)C=C(OC)C=C2C(C)C,n-n-52
401,CO_alt-ethylene,0,0.0,4,0,2,0.0,49,1,49,CC(C(C=CC=C1C2=CC=C(C(F)(F)F)C=C2)=C1O3)(C)C4=C3C(C5=CC(C(C)C)=C(/N=C(C6=C(C7=CC=C8)C8=CC=C6)/C7=N/C9=C(C(C)C)C=C(C%10=C(OC(C(C%11=CC=C(C(F)(F)F)C=C%11)=CC=C%12)=C%12C%13(C)C)C%13=CC=C%10)C=C9C(C)C)C(C(C)C)=C5)=CC=C4,n-n-79
179,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]C(C1=CC=CC=C1CC2)=C2/C=N/C3=C(C(C)C)C=CC=C3C(C)C,n-o-30
196,CO_alt-ethylene,0,0.0,6,0,2,0.0,49,1,49,O=C(C1=CC=CC=C12)C([N]C3=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C)C=C3C(C6=CC=CC=C6)C7=CC=CC=C7)=CC2=O,n-o-37
358,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,C/C(C1=CC=CC=N1)=N\C2=C(C3=CC=CC=C3)C=CC=C2C(C4=CC=C(C)C=C4)C5=CC=C(C)C=C5,n-n-55
324,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C=CC=C1C)=C1/N=C(C2=C3C(C=CC=C34)=CC=C2)/C4=N/C5=C(C)C=CC=C5C,n-n-37
148,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]C1=C(C)CC/C1=N\C2=CC(C)=CC(C)=C2,n-o-11
199,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C1C(NC2=C(C)C=CC=C2C)=CC=CC=C1,n-o-40
306,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=S(C1=CC=CC=C1P2N(C3=C(C4=CC=C(C)C=C4)C=CC=C3C5=CC=C(C)C=C5)CCN2C6=C(C7=CC=C(C)C=C7)C=CC=C6C8=CC=C(C)C=C8)(O)=O,p-o-118
336,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C(C=CC=C1C(C)C)=C1/N=C(C2=C3C(C(OC)=CC=C34)=CC=C2)/C4=N/C5=C(C(C)C)C=CC=C5C(C)C)C,n-n-44
362,CO_alt-ethylene,2,0.3333333333333333,5,0,2,0.0,49,1,49,CC(C(C=CC=C1C(C)C)=C1/N=C2C(C3=C4C=CC=C3)C(C=CC=C5)=C5C4C/2=N/C6=C(C(C)C)C=CC=C6C(C)C)C,n-n-59
337,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C(C=CC=C1C(C)C)=C1/N=C(C2=C3C(C(OC)=CC=C34)=C(OC)C=C2)/C4=N/C5=C(C(C)C)C=CC=C5C(C)C)C,n-n-45
342,CO_alt-ethylene,0,0.0,3,0,2,0.0,49,1,49,OS(C1=CC(C)=CC=C1CP(C2=CC=CC=C2)C3=C(C4=C(OC)C=CC=C4OC)C=CC=C3)(=O)=O,p-o-127
365,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C=C1)=CC=C1C2=CC=CC3=C(C(C4=CC=C(OC)C=C4)C5=CC=C(OC)C=C5)C=C(C(C6=CC=C(OC)C=C6)C7=CC=C(OC)C=C7)C(/N=C(C)/C8=CC=CC=N8)=C32,n-n-62
77,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]C1=C(/C([H])=N/C2=C(C(C)C)C=CC=C2C(C)C)C=CC=C1C3=C4C=CC=CC4=CC5=CC=CC=C35,n-o-5
208,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C1C(NC2=C(C(F)(F)F)C=CC=C2C(F)(F)F)=CC=CC=C1,n-o-49
215,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,OC1=C(/C([H])=N/C2=C(C(C)C)C=CC=C2C(C)C)C=CC=C1C3=C([N+]([O-])=O)C=CC=C3,n-o-56
357,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,C/C(C1=CC=CC=N1)=N\C2=C(C3=CC=CC=C3)C=CC=C2C(C4=CC=CC=C4)C5=CC=CC=C5,n-n-54
205,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C1C(NC2=C(Br)C=CC=C2Br)=CC=CC=C1,n-o-46
326,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C=C(C)C=C1)=C1/N=C(CCCC2)/C2=N/C3=CC=C(C)C=C3C,n-n-39
413,CO_alt-ethylene,2,1.0,1,0,2,0.0,49,1,49,CC(C1=CC=CC=C1/N=C/C2=NC=CC=C2)(C)C,n-n-82
71,CO_alt-ethylene,2,0.6666666666666666,2,0,2,0.0,49,1,49,C1(C2=NC=CC=C2)=CC=CC=N1,n-n-2
367,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,FC(C=C1)=CC=C1C(C2=CC(C(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4)=C5C(C(C6=CC=C(C)C=C6)=CC=C5)=C2/N=C(C)/C7=CC=CC=N7)C8=CC=C(F)C=C8,n-n-64
171,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C(C(F)(F)F)C/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C,n-o-22
166,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C=C1C2=CC(F)=C(F)C(F)=C2)=CC(C3=CC(F)=C(F)C(F)=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C8=CC(F)=C(F)C(F)=C8)C=C(C)C=C7C9=CC(F)=C(F)C(F)=C9,n-n-17
338,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C(C=CC=C1C(C)C)=C1/N=C(C2=C3C(C=C(OC)C=C34)=CC=C2)/C4=N/C5=C(C(C)C)C=CC=C5C(C)C)C,n-n-46
378,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C=C(OC)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C)/C(C)=N/C4=C(C)C=C(OC)C=C4C(C5=CC=CC=C5)C6=CC=CC=C6,n-n-71
197,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,O=C(C1=CC=CC=C12)C([N]C3=C(OC)C=CC=C3OC)=CC2=O,n-o-38
238,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,O[N]1=C(/C=N/C2=C(C(C3=CC=CC=C3)C4=CC=CC=C4)C=C(C)C=C2C(C5=CC=CC=C5)C6=CC=CC=C6)C=CC=C1C7=CC=CC=C7,n-o-75
428,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CCC1=C(/N=C/C2=NC=CC=C2)C=CC=C1,n-n-97
114,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,C/C(C(C1=CC=CC=C1)C2=CC=CC=C2)=C(C(C(C3=CC=CC=C3)C4=CC=CC=C4)=C)/N=C5/C(C6=C7C5=CC=CC7=CC=C6)=N/C8=C(C(OC)=O)C=C([H])C=C8C(OC)=O,n-n-5
451,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,[O]/C(OC)=C1C=CC=CC/1=N\C2=C([H])C=CC=C2[H],n-o-18
322,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(/C(C)=N/C1=CC=CC=C1C(C)(C)C)=N\C2=C(C(C)(C)C)C=CC=C2,n-n-35
165,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C=C1C2=CC(F)=CC(F)=C2)=CC(C3=CC(F)=CC(F)=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C8=CC(F)=CC(F)=C8)C=C(C)C=C7C9=CC(F)=CC(F)=C9,n-n-16
398,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,C/C(C(C)(C)NC1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,n-n-76
129,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,C/C1=C(C)\C[P@](C2=C(C)C=C(C)C=C2C)C/C(C)=C(C)\C[P@](CC3=CC=CC=C3)C1,p-p-28
416,CO_alt-ethylene,2,1.0,1,0,2,0.0,49,1,49,CC1=CC(C)=CC(C)=C1/N=C/C=N/C2=C(C)C=C(C)C=C2C,n-n-85
240,CO_alt-ethylene,0,0.0,9,0,2,0.0,49,1,49,OC1=C(/N=C2N(C3=C(C)C=C(C)C=C3C)C=CN\2C4=C(C)C=C(C)C=C4C)C=CC=C1,n-o-77
420,CO_alt-ethylene,2,0.6666666666666666,2,0,2,0.0,49,1,49,CC(C=CC=C1C)=C1/N=C/C2(CCCC2)/C=N/C3=C(C)C=CC=C3C,n-n-89
436,CO_alt-ethylene,2,1.0,1,0,2,0.0,49,1,49,CC(C=C(C)C=C1C)=C1/N=C2C(C3=C4C=CC=C3)C(C=CC=C5)=C5C4C/2=N/C6=C(C)C=C(C)C=C6C,n-n-101
377,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,OS(C1=CC=CC2=CN(C3=CC=C(C(C)(C)C)C=C3)CN21)(=O)=O,c-o-13
307,CO_alt-ethylene,0,0.0,6,0,2,0.0,49,1,49,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,n-n-25
427,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C)C1=C(/N=C/C2=NC=CC=C2)C=CC=C1,n-n-96
360,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,C/C(C1=CC=CC=N1)=N\C2=C(C3=CC=CC=C3)C=CC=C2C(C4=CC=C(Cl)C=C4)C5=CC=C(Cl)C=C5,n-n-57
327,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,CC(C=CC=C1C)=C1/N=C(CCCC2)/C2=N/C3=C(C)C=CC=C3C,n-n-40
222,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,OC(C(C(C)(C)C)=CC=C1)=C1/C=N/C2=C(C(C3=CC=CC=C3)C4=CC=CC=C4)C=C(C(C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC(C8=CC=C(C(F)(F)F)C=C8)=C72,n-o-63
399,CO_alt-ethylene,0,0.0,1,0,2,0.0,49,1,49,C/C(C(C)(C)NC1=C(C)C=CC=C1C)=N\C2=C(C)C=CC=C2C,n-n-77
331,CO_alt-ethylene,0,0.0,2,0,2,0.0,49,1,49,CC(C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=CC(C(C4=CC=CC=C4)C5=CC=CC=C5)=C1/N=C(C)/C(C)=N/C6=C(C(C7=CC=CC=C7)C8=CC=CC=C8)C=C(C)C=C6C(C9=CC=CC=C9)C%10=CC=CC=C%10,n-n-104
476,CO_alt-ethylene,3,0.42857142857142855,6,1,2,0.5,42,1,42,[][Fe][].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C,p-p-31
476,CO_alt-ethylene,3,0.42857142857142855,6,1,2,0.5,42,1,42,dtbpf,p-p-31
15,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=CC(C)=CC(C)=C1N(C2)CCN2CP(C3CCCCC3)C4CCCCC4,p-c-2
22,CO_alt-ethylene,2,1.0,1,1,2,0.5,42,1,42,COC1=CC(CN(C2)C=CN2CCCP(C3=CC=CC=C3)C4=CC=CC=C4)=CC=C1,p-c-9
47,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,COC1=CC=CC([P]CCC[P]C2=CC=CC(OC)=C2)=C1,p-p-21
13,CO_alt-ethylene,2,0.5,3,1,2,0.5,42,1,42,P(CCCP(C1CCCCC1)C2CCCCC2)(C3CCCCC3)C4CCCCC4,p-p-5
124,CO_alt-ethylene,0,0.0,4,1,2,0.5,42,1,42,[O]C1=CC=CC2=C1N3C(C=C2)=CN(C4=C(C(C5=CC(C(C)(C)C)=CC(C(C)(C)C)=C5)C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)C=C(C)C=C4C(C7=CC(C(C)(C)C)=CC(C(C)(C)C)=C7)C8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)C3,c-o-3
18,CO_alt-ethylene,2,1.0,1,1,2,0.5,42,1,42,CC1=CC(C)=CC(C)=C1N(C2)C=CN2CCCP(C3=CC=CC=C3)C4=CC=CC=C4,p-c-5
481,CO_alt-ethylene,2,0.5,3,1,2,0.5,42,1,42,CC1(C)C2=CC=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7,p-p-36
57,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(N1C=C(C2=CC=CC=C2)N([C@H]3[C@H](NP(C4=C(C)C=C(C)C=C4C)C5=C(C)C=C(C)C=C5C)CCCC3)C1)C,p-c-22
31,CO_alt-ethylene,0,0.0,2,1,2,0.5,42,1,42,CC(P(CCP(C(C)C)C(C)C)C(C)C)C,p-p-10
41,CO_alt-ethylene,0,0.0,11,1,2,0.5,42,1,42,COC(C=CC=C1OC)=C1C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4S(=O)([O])=O,p-o-5
46,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=CC=CC([P]CC[P]C2=CC(C)=CC=C2)=C1,p-p-20
16,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=CC(C)=CC(C)=C1N(C2)C3=C(C=CC=C3)N2CP(C4CCCCC4)C5CCCCC5,p-c-3
27,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CCCC[Pt](CC[Pt](CCCC)CCCC)CCCC,p-p-6
48,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,COC(C=C1)=CC=C1[P]CCC[P]C2=CC=C(OC)C=C2,p-p-22
30,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,C[P@](C(C)(C)C)C1=NC2=CC=CC=C2N=C1[P@](C)C(C)(C)C,p-p-9
474,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(C)C(C=CC=C1C(C)C)=C1N2C=[N]3C(P(C4=CC=CC=C4)C5=CC=CC=C5)=CC=CC3=C2,p-c-32
21,CO_alt-ethylene,2,1.0,1,1,2,0.5,42,1,42,FC(C=C1)=CC=C1CN(C2)C=CN2CCCP(C3=CC=CC=C3)C4=CC=CC=C4,p-c-8
431,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(C)C1=CC=CC(C(C)C)=C1N(C=C2)CN2CP(C3=CC=CC=C3)C4=CC=CC=C4,p-c-29
32,CO_alt-ethylene,0,0.0,2,1,2,0.5,42,1,42,CC(P(CCCP(C(C)C)C(C)C)C(C)C)C,p-p-11
2,CO_alt-ethylene,3,0.42857142857142855,6,1,2,0.5,42,1,42,P(CCP(C1=CC=CC=C1)C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,p-p-1
430,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CCN(CCN(C1=CC=CC=C1)CC)C2=CC=CC=C2,n-n-99
125,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,C/C1=C(C)\C[P@](C2CCCCC2)C/C(C)=C(C)\C[P@](C)C1,p-p-24
56,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(N1C=C(C2=CC=CC=C2)N([C@H]3[C@H](NP(C4=CC=CC=C4)C5=CC=CC=C5)CCCC3)C1)C,p-c-21
58,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,N1(C(C2=CC=CC=C2)C3=CC=CC=C3)C=C(C4=CC=CC=C4)N([C@H]5[C@H](NP(C6=CC=CC=C6)C7=CC=CC=C7)CCCC5)C1,p-c-23
128,CO_alt-ethylene,0,0.0,0,1,2,0.5,42,1,42,C/C1=C(C)\C[P@](C2=CC=CC=C2)C/C(C)=C(C)\C[P@](CC3=CC=CC=C3)C1,p-p-27
54,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=CC(C)=CC(C)=C1N(C=C2)CN2C3=CC=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5,p-c-19
480,CO_alt-ethylene,3,0.42857142857142855,6,1,2,0.5,42,1,42,dippf,p-p-35
482,CO_alt-ethylene,3,0.6,4,1,2,0.5,42,1,42,C1(P(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1P(C4=CC=CC=C4)C5=CC=CC=C5,p-p-37
53,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,C1(P(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1N4CN(C5=CC=CC=C5)C=C4,p-c-18
126,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,C/C1=C(C)\C[P@](C2CCCCC2)C/C(C)=C(C)\C[P@](CCCC)C1,p-p-25
120,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(C1=CC=CC(C(C)C)=C1/N=C/C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)C,p-n-3
20,CO_alt-ethylene,2,1.0,1,1,2,0.5,42,1,42,N1(C=CN(CC2=CC=CC=C2)C1)CCCP(C3=CC=CC=C3)C4=CC=CC=C4,p-c-7
11,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=C(C2=CC=CC3=CN(CC4=NC=CC=C4)CN23)C(C)=CC(C)=C1,c-n-7
486,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CP(C(C)(C)C)C1=CC=CC=C1P(C(C)C)C(C)(C)C,p-p-41
35,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,[H][C@@]1([C@]2([H])[P@@](C(C)(C)C)CC3=C2C=CC=C3)[P@@](C(C)(C)C)CC4=C1C=CC=C4,p-p-14
409,CO_alt-ethylene,0,0.0,7,1,2,0.5,42,1,42,OS(C1=CC=CC=C1P(C2=C(OCCCCCCC)C=CC=C2)C3=C(OCCCCCCC)C=CC=C3)(=O)=O,p-o-140
432,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(C)C1=CC=CC(C(C)C)=C1N(C=C2)CN2CC3=CC=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5,p-c-30
3,CO_alt-ethylene,2,0.3333333333333333,5,1,2,0.5,42,1,42,P(CCCP(C1=CC=CC=C1)C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,p-p-2
59,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=CC(C)=CC(C)=C1P(C2=C(C)C=C(C)C=C2C)N[C@H](CCCC3)[C@@H]3N4CN(C(C5=CC=CC=C5)C6=CC=CC=C6)C=C4C7=CC=CC=C7,p-c-24
478,CO_alt-ethylene,5,0.625,7,1,2,0.5,42,1,42,dppf,p-p-33
44,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,P(CCCCP(C1CCCCC1)C2CCCCC2)(C3CCCCC3)C4CCCCC4,p-p-18
477,CO_alt-ethylene,2,0.3333333333333333,5,1,2,0.5,42,1,42,dcypf,p-p-32
29,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,[H][C@@]1([C@]2([H])[P@@](C(C)(C)C)CCC2)[P@@](C(C)(C)C)CCC1,p-p-8
475,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=CC(C(C4=CC=CC=C4)C5=CC=CC=C5)=C1N6C=[N]7C(P(C8=CC=CC=C8)C9=CC=CC=C9)=CC=CC7=C6,p-c-33
43,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,COC1=CC=CC=C1[P]CCC[P]C2=C(OC)C=CC=C2,p-p-17
14,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=CC(C)=CC(C)=C1N(C2)C=CN2CP(C3CCCCC3)C4CCCCC4,p-c-1
19,CO_alt-ethylene,2,1.0,1,1,2,0.5,42,1,42,C=CC1=C(C)C(CN(C2)C=CN2CCCP(C3=CC=CC=C3)C4=CC=CC=C4)=CC=C1,p-c-6
127,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,C/C1=C(C)\C[P@](C2CCCCC2)C/C(C)=C(C)\C[P@](CC3=CC=CC=C3)C1,p-p-26
473,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,O=S(C1=CC=CC=C1P(C2=CC=CC=C2)C3CCCCC3)([O])=O,p-o-170
55,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(C)C1=CC=CC(C(C)C)=C1N(C=C2)CN2C3=CC=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5,p-c-20
42,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,COC1=CC=CC=C1[P]CC[P]C2=CC=CC=C2OC,p-p-16
17,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC1=C(C)N(C2=C(C)C=C(C)C=C2C)CN1CP(C3CCCCC3)C4CCCCC4,p-c-4
33,CO_alt-ethylene,0,0.0,1,1,2,0.5,42,1,42,CC(P(CCCCP(C(C)C)C(C)C)C(C)C)C,p-p-12
130,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C1(/C(C2=C3C1=CC=CC3=CC=C2)=NC4=C(C5=CC=C(CC6)C=C5)C=CC=C4C7=CC=C8C=C7)=N\C9=C(C%10=CC=C(CC8)C=C%10)C=CC=C9C%11=CC=C6C=C%11,n-n-9
447,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1C2=C(OC)C=CC=C2OC)C3=CC=CC=C3)C(C)C,p-o-149
448,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1C2=C(OC)C=CC=C2OC)C3=CC=CC=C3)C4=CC=CC=N4,p-o-150
188,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OC1=[C@@]([C@@]2=C(C(F)=C(C(F)=C2F)F)F)C=CC=C1P(C3=CC=CC=C3OC)C4=C(OC)C=CC=C4,p-o-55
82,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,[O-]C(C(C(C)(C)C)=CC=C1)=C1P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4)C=CC=C3,p-o-8
101,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,O=P(C(C)(C)C)(C(C)(C)C)CP(C(C)(C)C)C(C)(C)C,p-o-27
258,CO_alt-ethylene,0,0.0,10,0,2,0.0,38,1,38,OC1=CC=CC2=C1C3=[N](C(C4=CC=CC=C4)=C2)C(C5=CC=CC=C5)[N](C6=C(C(CC)CC)C=CC=C6C(CC)CC)=C3,c-o-8
102,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,[O]C1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC4=C1C([H])=CC=C4,p-o-28
386,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(/C=N/C1=C(C)C=C(C)C=C1C)(C)P(C)C2=C(C)C=C(C)C=C2C,p-n-22
259,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,CC1=CC(C)=CC(C)=C1N2CN3C(C=CC4=C3C(O)=CC=C4)=C2,c-o-9
